"","date","site","protection","unique_trans_id","observer","enforcement","species_richness","mean_depth","FunRichness","FunEvenness","FunDispersion","FunOriginality","FunDistinct","FunIrregular","FunSingular","SkyView","SkyView_sd","Rugosity","SD","VerRelief","Slope","FractalDim","Curvature","Neighbors_dist","Max_convexity","Max_concavity","FreeSpace","earth_movers","species","sp.length","sp.n"
"11","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Epinephelus.marginatus",16,1
"12","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Pempheris.vanicolensis",10,1
"13","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Sargocentron.rubrum",5,1
"14","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Thalassoma.pavo",3,3
"15","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Thalassoma.pavo",4,2
"16","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Thalassoma.pavo",5,1
"17","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Thalassoma.pavo",6,3
"18","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Thalassoma.pavo",8,2
"19","02/11/2015","Habonim","Protected","3 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,6,4.59901315342466,0.0464161078815787,0.749703150291712,-1.45886897761011,1.2454731594866,-0.322706317041565,-0.31664456715073,-0.551100626654177,1.40486195290841,1.88512923632905,2.81833793250504,1.30739452409408,1.43751204062232,-0.824263881504661,-1.09994934122354,0.526053219351929,2.41852431839713,0.558708550806679,-0.427000128517349,2.26941583796728,1.38166568692726,"Thalassoma.pavo",11,1
"20","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Diplodus.sargus",6,1
"21","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Diplodus.sargus",7,12
"22","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Diplodus.sargus",8,4
"23","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Diplodus.sargus",10,6
"24","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Diplodus.sargus",12,3
"25","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Diplodus.vulgaris",8,1
"26","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Thalassoma.pavo",4,1
"27","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Thalassoma.pavo",5,3
"28","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Thalassoma.pavo",6,2
"29","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Thalassoma.pavo",8,14
"30","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Thalassoma.pavo",10,3
"31","02/11/2015","Habonim","Protected","3 D Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,3,2.97636501702105,3.497831965573,1.20923878536004,-0.150127019089733,0.228106737870237,0.363875159755963,0.788938321070457,0.121428942156124,0.671629235965743,0.941915931241308,1.12124625087396,0.330324450354312,0.626946439718682,0.577794536460184,-0.233735116524063,2.4604230200257,1.08324498262779,1.41616608394074,-0.74664766431843,0.202470218046587,-0.112682052296769,"Thalassoma.pavo",14,1
"32","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.cervinus",11,4
"33","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.sargus",6,7
"34","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.sargus",7,10
"35","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.sargus",8,6
"36","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.sargus",10,11
"37","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.vulgaris",8,1
"38","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.vulgaris",9,6
"39","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.vulgaris",10,5
"40","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Diplodus.vulgaris",11,2
"41","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Mycteroperca.rubra",25,1
"42","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Parupeneus.forsskali",8,2
"43","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Symphodus.tinca",10,1
"44","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Thalassoma.pavo",5,1
"45","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Thalassoma.pavo",6,2
"46","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Thalassoma.pavo",8,5
"47","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Thalassoma.pavo",10,4
"48","02/11/2015","Habonim","Protected","6 A Habonim 2015 Fall Hagar yancovitch shalom Yoni Belmaker","Yoni Belmaker",1,7,4.63302209884884,0.0725542670061259,-0.712403994055893,1.33002586103972,1.90747132399538,-0.501731081128396,-0.533049020761106,-0.283560964209543,2.41652152682444,0.225669594539852,0.462476169630974,2.20482363321431,1.7433694377932,3.01204494209579,-1.24911636490747,0.468651801491276,0.518555556840196,0.478710771290875,-1.02819938853305,0.575963251970853,4.29135868465589,"Thalassoma.pavo",12,1
"49","02/11/2015","Habonim","Not protected","12 A Habonim 2015 Fall Shahar Malamud","Shahar Malamud",0,4,4.12465224897959,0.451241758871403,0.129760167190287,0.524032178846571,-0.145107120995375,-0.206361007289933,0.163524024987817,-0.444015269292918,1.0567020343904,0.0701216219645354,0.372944938363612,0.435462844761456,0.523171175122261,0.10421464493849,-1.23977829819105,0.607497520653198,0.504386664670009,-0.210455160918063,-0.100209642251605,0.279483416766525,0.198711701042068,"Diplodus.sargus",8,3
"50","02/11/2015","Habonim","Not protected","12 A Habonim 2015 Fall Shahar Malamud","Shahar Malamud",0,4,4.12465224897959,0.451241758871403,0.129760167190287,0.524032178846571,-0.145107120995375,-0.206361007289933,0.163524024987817,-0.444015269292918,1.0567020343904,0.0701216219645354,0.372944938363612,0.435462844761456,0.523171175122261,0.10421464493849,-1.23977829819105,0.607497520653198,0.504386664670009,-0.210455160918063,-0.100209642251605,0.279483416766525,0.198711701042068,"Diplodus.vulgaris",10,1
"51","02/11/2015","Habonim","Not protected","12 A Habonim 2015 Fall Shahar Malamud","Shahar Malamud",0,4,4.12465224897959,0.451241758871403,0.129760167190287,0.524032178846571,-0.145107120995375,-0.206361007289933,0.163524024987817,-0.444015269292918,1.0567020343904,0.0701216219645354,0.372944938363612,0.435462844761456,0.523171175122261,0.10421464493849,-1.23977829819105,0.607497520653198,0.504386664670009,-0.210455160918063,-0.100209642251605,0.279483416766525,0.198711701042068,"Lithognathus.mormyrus",10,2
"52","02/11/2015","Habonim","Not protected","12 A Habonim 2015 Fall Shahar Malamud","Shahar Malamud",0,4,4.12465224897959,0.451241758871403,0.129760167190287,0.524032178846571,-0.145107120995375,-0.206361007289933,0.163524024987817,-0.444015269292918,1.0567020343904,0.0701216219645354,0.372944938363612,0.435462844761456,0.523171175122261,0.10421464493849,-1.23977829819105,0.607497520653198,0.504386664670009,-0.210455160918063,-0.100209642251605,0.279483416766525,0.198711701042068,"Thalassoma.pavo",3,4
