data.origin,country,site,lon,lat,trans,species,sp.length,sp.n,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,depth,a,b,tmean,trange,sal_mean,pp_mean,pp_range
azz_asi,Italy,Asinara,8.24,41.049,145,Chromis.chromis,NA,233,Autumn,YES,2,15000,15000,2002,1,NA,0.031938483,2.758142857,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Coris.julis,NA,21,Autumn,YES,2,15000,15000,2002,1,NA,0.007987878,3.08525,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Diplodus.puntazzo,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.018334293,2.965088889,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Diplodus.sargus,NA,2,Autumn,YES,2,15000,15000,2002,1,NA,0.0151,3.05,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Diplodus.vulgaris,NA,36,Autumn,YES,2,15000,15000,2002,1,NA,0.01416999,3.073146667,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Mullus.surmuletus,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.007682273,3.163182923,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Muraena.helena,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.002357218,2.964683333,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Oblada.melanura,NA,20,Autumn,YES,2,15000,15000,2002,1,NA,0.008254373,3.143683333,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Parablennius.rouxi,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,NA,NA,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Sarpa.salpa,NA,20,Autumn,YES,2,15000,15000,2002,1,NA,0.014232325,3.0299,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Sciaena.umbra,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.016533834,3.0345,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Scorpaena.notata,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.017523339,3.028904348,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Serranus.cabrilla,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.01793521,2.869465625,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Symphodus.roissali,NA,2,Autumn,YES,2,15000,15000,2002,1,NA,0.01554027,3.028,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Symphodus.tinca,NA,5,Autumn,YES,2,15000,15000,2002,1,NA,0.018104759,2.89916,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,145,Tripterygion.tripteronotus,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,NA,NA,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Chromis.chromis,NA,500,Autumn,YES,2,15000,15000,2002,1,NA,0.031938483,2.758142857,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Coris.julis,NA,32,Autumn,YES,2,15000,15000,2002,1,NA,0.007987878,3.08525,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Diplodus.puntazzo,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.018334293,2.965088889,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Diplodus.sargus,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.0151,3.05,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Diplodus.vulgaris,NA,17,Autumn,YES,2,15000,15000,2002,1,NA,0.01416999,3.073146667,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Labrus.viridis,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.03595,2.669,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Oblada.melanura,NA,21,Autumn,YES,2,15000,15000,2002,1,NA,0.008254373,3.143683333,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Serranus.cabrilla,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.01793521,2.869465625,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Serranus.scriba,NA,2,Autumn,YES,2,15000,15000,2002,1,NA,0.012391119,3.024363636,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Spicara.maena,NA,20,Autumn,YES,2,15000,15000,2002,1,NA,0.009115141,3.119655172,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Symphodus.ocellatus,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.010586479,3.1768,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Symphodus.tinca,NA,15,Autumn,YES,2,15000,15000,2002,1,NA,0.018104759,2.89916,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,146,Thalassoma.pavo,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.0092,3.111,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Chromis.chromis,NA,48,Autumn,YES,2,15000,15000,2002,1,NA,0.031938483,2.758142857,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Coris.julis,NA,73,Autumn,YES,2,15000,15000,2002,1,NA,0.007987878,3.08525,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Diplodus.vulgaris,NA,20,Autumn,YES,2,15000,15000,2002,1,NA,0.01416999,3.073146667,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Epinephelus.marginatus,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.008676174,3.118483333,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Labrus.merula,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.008403474,3.164666667,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Mullus.surmuletus,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.007682273,3.163182923,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Serranus.cabrilla,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.01793521,2.869465625,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Serranus.scriba,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.012391119,3.024363636,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Spondyliosoma.cantharus,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.014299351,3.060176471,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Symphodus.mediterraneus,NA,2,Autumn,YES,2,15000,15000,2002,1,NA,0.017410621,2.931,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Symphodus.roissali,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.01554027,3.028,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Symphodus.tinca,NA,4,Autumn,YES,2,15000,15000,2002,1,NA,0.018104759,2.89916,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,147,Thalassoma.pavo,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.0092,3.111,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Chromis.chromis,NA,75,Autumn,YES,2,15000,15000,2002,1,NA,0.031938483,2.758142857,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Coris.julis,NA,18,Autumn,YES,2,15000,15000,2002,1,NA,0.007987878,3.08525,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Dentex.dentex,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.010469542,3.105444444,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Diplodus.puntazzo,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.018334293,2.965088889,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Diplodus.vulgaris,NA,8,Autumn,YES,2,15000,15000,2002,1,NA,0.01416999,3.073146667,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Serranus.cabrilla,NA,13,Autumn,YES,2,15000,15000,2002,1,NA,0.01793521,2.869465625,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Spicara.maena,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.009115141,3.119655172,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Spondyliosoma.cantharus,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.014299351,3.060176471,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Symphodus.mediterraneus,NA,1,Autumn,YES,2,15000,15000,2002,1,NA,0.017410621,2.931,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,148,Symphodus.tinca,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.018104759,2.89916,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,149,Chromis.chromis,NA,500,Autumn,YES,2,15000,15000,2002,1,NA,0.031938483,2.758142857,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,149,Coris.julis,NA,15,Autumn,YES,2,15000,15000,2002,1,NA,0.007987878,3.08525,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,149,Dentex.dentex,NA,28,Autumn,YES,2,15000,15000,2002,1,NA,0.010469542,3.105444444,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,149,Diplodus.annularis,NA,3,Autumn,YES,2,15000,15000,2002,1,NA,0.013398688,3.115114085,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,149,Diplodus.sargus,NA,32,Autumn,YES,2,15000,15000,2002,1,NA,0.0151,3.05,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
azz_asi,Italy,Asinara,8.24,41.049,149,Diplodus.vulgaris,NA,75,Autumn,YES,2,15000,15000,2002,1,NA,0.01416999,3.073146667,18.64263621,11.82990915,38.04644012,4.905e-4,0.002456025
