data.origin,country,site,lon,lat,trans,species,sp.length,sp.n,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,depth,a,b,tmean,trange,sal_mean,pp_mean,pp_range
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Symphodus.mediterraneus,8,1,Summer,NO,0,NA,NA,NA,NA,NA,0.01741062,2.931,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Symphodus.ocellatus,3,4,Summer,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Symphodus.ocellatus,8,1,Summer,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Symphodus.roissali,8,1,Summer,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Symphodus.rostratus,13,1,Summer,NO,0,NA,NA,NA,NA,NA,0.01237965,2.991575,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Symphodus.tinca,13,1,Summer,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Symphodus.tinca,23,1,Summer,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Thalassoma.pavo,3,4,Summer,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Thalassoma.pavo,8,5,Summer,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Thalassoma.pavo,13,2,Summer,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,MARATEA,15.674,40.017,1355,Thalassoma.pavo,18,1,Summer,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.37239990234375,13.226199722290039,NA,4.0945663931779563e-4,0.0013500927248969673
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Apogon.imberbis,8,2,Summer,YES,2,16654,173,1997,10,NA,0.03759787,2.6125,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Chromis.chromis,3,100,Summer,YES,2,16654,173,1997,10,NA,0.03193848,2.758143,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Chromis.chromis,8,40,Summer,YES,2,16654,173,1997,10,NA,0.03193848,2.758143,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Coris.julis,18,1,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Coris.julis,13,2,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Coris.julis,8,5,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Diplodus.annularis,8,1,Summer,YES,2,16654,173,1997,10,NA,0.01339869,3.115114,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Diplodus.puntazzo,8,1,Summer,YES,2,16654,173,1997,10,NA,0.01833429,2.965089,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Diplodus.puntazzo,18,1,Summer,YES,2,16654,173,1997,10,NA,0.01833429,2.965089,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Diplodus.sargus,13,1,Summer,YES,2,16654,173,1997,10,NA,0.0151,3.05,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Diplodus.sargus,18,1,Summer,YES,2,16654,173,1997,10,NA,0.0151,3.05,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Diplodus.vulgaris,8,10,Summer,YES,2,16654,173,1997,10,NA,0.01416999,3.073147,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Parablennius.rouxi,3,1,Summer,YES,2,16654,173,1997,10,NA,NA,NA,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Serranus.scriba,18,1,Summer,YES,2,16654,173,1997,10,NA,0.01239112,3.024364,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Serranus.scriba,13,1,Summer,YES,2,16654,173,1997,10,NA,0.01239112,3.024364,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Serranus.scriba,8,1,Summer,YES,2,16654,173,1997,10,NA,0.01239112,3.024364,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Symphodus.mediterraneus,8,1,Summer,YES,2,16654,173,1997,10,NA,0.01741062,2.931,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Symphodus.rostratus,8,1,Summer,YES,2,16654,173,1997,10,NA,0.01237965,2.991575,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Symphodus.tinca,13,1,Summer,YES,2,16654,173,1997,10,NA,0.01810476,2.89916,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Symphodus.tinca,18,1,Summer,YES,2,16654,173,1997,10,NA,0.01810476,2.89916,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Symphodus.tinca,8,2,Summer,YES,2,16654,173,1997,10,NA,0.01810476,2.89916,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Thalassoma.pavo,3,1,Summer,YES,2,16654,173,1997,10,NA,0.0092,3.111,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1425,Tripterygion.delaisi,8,1,Summer,YES,2,16654,173,1997,10,NA,NA,NA,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Chromis.chromis,8,40,Summer,YES,2,16654,173,1997,10,NA,0.03193848,2.758143,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Chromis.chromis,3,20,Summer,YES,2,16654,173,1997,10,NA,0.03193848,2.758143,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Coris.julis,18,1,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Coris.julis,8,6,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Coris.julis,13,4,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Diplodus.puntazzo,13,1,Summer,YES,2,16654,173,1997,10,NA,0.01833429,2.965089,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Diplodus.puntazzo,8,1,Summer,YES,2,16654,173,1997,10,NA,0.01833429,2.965089,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Diplodus.sargus,8,1,Summer,YES,2,16654,173,1997,10,NA,0.0151,3.05,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Diplodus.sargus,13,1,Summer,YES,2,16654,173,1997,10,NA,0.0151,3.05,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Diplodus.vulgaris,13,3,Summer,YES,2,16654,173,1997,10,NA,0.01416999,3.073147,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Diplodus.vulgaris,8,3,Summer,YES,2,16654,173,1997,10,NA,0.01416999,3.073147,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Diplodus.vulgaris,3,6,Summer,YES,2,16654,173,1997,10,NA,0.01416999,3.073147,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Gobius.bucchichi,8,1,Summer,YES,2,16654,173,1997,10,NA,NA,NA,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Gobius.bucchichi,13,1,Summer,YES,2,16654,173,1997,10,NA,NA,NA,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Pagrus.pagrus,23,1,Summer,YES,2,16654,173,1997,10,NA,0.01997615,2.974881,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Sarpa.salpa,13,20,Summer,YES,2,16654,173,1997,10,NA,0.01423233,3.0299,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Serranus.cabrilla,13,1,Summer,YES,2,16654,173,1997,10,NA,0.01793521,2.869466,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Serranus.scriba,13,1,Summer,YES,2,16654,173,1997,10,NA,0.01239112,3.024364,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Spicara.maena,18,10,Summer,YES,2,16654,173,1997,10,NA,0.009115141,3.119655,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Symphodus.doderleini,8,1,Summer,YES,2,16654,173,1997,10,NA,0.02701463,2.6125,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Symphodus.mediterraneus,8,1,Summer,YES,2,16654,173,1997,10,NA,0.01741062,2.931,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Symphodus.ocellatus,3,1,Summer,YES,2,16654,173,1997,10,NA,0.01058648,3.1768,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Symphodus.tinca,23,1,Summer,YES,2,16654,173,1997,10,NA,0.01810476,2.89916,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Symphodus.tinca,13,1,Summer,YES,2,16654,173,1997,10,NA,0.01810476,2.89916,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1426,Thalassoma.pavo,8,1,Summer,YES,2,16654,173,1997,10,NA,0.0092,3.111,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Apogon.imberbis,8,2,Summer,YES,2,16654,173,1997,10,NA,0.03759787,2.6125,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Chromis.chromis,13,10,Summer,YES,2,16654,173,1997,10,NA,0.03193848,2.758143,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Chromis.chromis,3,20,Summer,YES,2,16654,173,1997,10,NA,0.03193848,2.758143,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Chromis.chromis,8,10,Summer,YES,2,16654,173,1997,10,NA,0.03193848,2.758143,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Coris.julis,13,3,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Coris.julis,8,7,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Coris.julis,18,2,Summer,YES,2,16654,173,1997,10,NA,0.007987878,3.08525,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Diplodus.annularis,8,1,Summer,YES,2,16654,173,1997,10,NA,0.01339869,3.115114,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Diplodus.puntazzo,13,1,Summer,YES,2,16654,173,1997,10,NA,0.01833429,2.965089,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Diplodus.sargus,13,3,Summer,YES,2,16654,173,1997,10,NA,0.0151,3.05,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Diplodus.vulgaris,8,4,Summer,YES,2,16654,173,1997,10,NA,0.01416999,3.073147,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Diplodus.vulgaris,18,1,Summer,YES,2,16654,173,1997,10,NA,0.01416999,3.073147,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Gobius.bucchichi,8,1,Summer,YES,2,16654,173,1997,10,NA,NA,NA,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Pagrus.pagrus,23,1,Summer,YES,2,16654,173,1997,10,NA,0.01997615,2.974881,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
Sala - PEW,Italy,PORTO CESAREO,17.918,40.212,1427,Parablennius.rouxi,8,1,Summer,YES,2,16654,173,1997,10,NA,NA,NA,19.01687479019165,13.667500138282776,NA,5.521061684703454e-4,0.0014726578956469893
